year,season,site,zone,transect,segment,classcode,density,count,meters_sampled,class,subclass,size_or_stipe_count,area_samp
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,28,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,27,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,41,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,40,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,37,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,36,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,25,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,37,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,29,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,40,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,40,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,45,8.4
2021,winter,harris,deep,downcoast,0-10m,strdro,0.11904761904761904,1,4.2,invert,urchin,35,8.4
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,41,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,48,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,34,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,46,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,40,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,50,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,31,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,47,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,46,20
2021,winter,harris,deep,downcoast,0-10m,strfraad,0.05,1,10,invert,urchin,40,20
2021,winter,harris,deep,downcoast,0-10m,cragig,0.4,8,10,invert,mollusc,NA,20
2021,winter,harris,deep,downcoast,0-10m,halaur,0.05,1,10,other,other,NA,20
2021,winter,harris,deep,downcoast,0-10m,haliga,0.05,1,10,other,other,NA,20
2021,winter,harris,deep,downcoast,10-20m,derimb,0.05,1,10,invert,star,56,20
2021,winter,harris,deep,downcoast,10-20m,derimb,0.05,1,10,invert,star,54,20
2021,winter,harris,deep,downcoast,10-20m,derimb,0.05,1,10,invert,star,31,20
2021,winter,harris,deep,downcoast,10-20m,derimb,0.05,1,10,invert,star,85,20
2021,winter,harris,deep,downcoast,10-20m,derimb,0.05,1,10,invert,star,77,20
2021,winter,harris,deep,downcoast,10-20m,ortkoe,0.05,1,10,invert,star,70,20
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,30,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,29,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,42,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,36,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,27,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,40,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,32,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,36,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,30,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,0,1.9,invert,urchin,NA,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,32,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,28,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,44,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,31,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,30,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,28,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,25,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,25,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,31,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,41,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,32,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,32,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,27,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,34,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,36,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,27,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,41,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,38,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,28,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,33,3.8
2021,winter,harris,deep,downcoast,10-20m,strdro,0.2631578947368421,1,1.9,invert,urchin,31,3.8
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,36,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,58,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,49,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,38,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,26,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,33,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,37,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,30,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,33,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,28,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,32,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,32,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,33,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,43,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,54,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,38,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,32,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,54,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,38,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,35,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,39,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,42,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,26,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,46,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,31,7.2
2021,winter,harris,deep,downcoast,10-20m,strfraad,0.1388888888888889,1,3.6,invert,urchin,41,7.2
2021,winter,harris,deep,downcoast,10-20m,cryste,0.05,1,10,invert,mollusc,NA,20
2021,winter,harris,deep,downcoast,10-20m,cragig,0.55,11,10,invert,mollusc,NA,20
2021,winter,harris,deep,downcoast,10-20m,halaur,0.05,1,10,other,other,NA,20
2021,winter,harris,deep,downcoast,20-30m,derimb,0.05,1,10,invert,star,33,20
2021,winter,harris,deep,downcoast,20-30m,evatros,0.05,1,10,invert,star,91,20
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,27,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,26,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,31,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,34,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,28,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,32,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,33,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,34,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,54,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,0,2.1,invert,urchin,NA,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,25,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,27,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,36,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,33,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,27,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,31,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,26,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,27,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,28,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,30,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,26,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,30,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,35,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,29,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,31,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,28,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,26,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,30,4.2
2021,winter,harris,deep,downcoast,20-30m,strdro,0.23809523809523808,1,2.1,invert,urchin,32,4.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,47,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,59,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,63,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,36,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,38,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,42,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,27,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,56,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,43,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,55,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,43,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,33,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,37,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,47,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,36,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,31,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,25,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,105,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,42,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,36,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,42,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,26,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,47,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,32,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,37,19.2
2021,winter,harris,deep,downcoast,20-30m,strfraad,0.052083333333333336,1,9.6,invert,urchin,35,19.2
2021,winter,harris,deep,downcoast,20-30m,cragig,0.85,17,10,invert,mollusc,NA,20
2021,winter,harris,deep,downcoast,20-30m,halaur,0.05,1,10,other,other,NA,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,94,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,135,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,86,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,81,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,106,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,120,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,56,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,90,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,95,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,96,20
2021,winter,harris,shallow,upcoast,0-10m,derimb,0.05,1,10,invert,star,100,20
2021,winter,harris,shallow,upcoast,0-10m,pisoch,0.05,1,10,invert,star,111,20
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,28,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,35,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,34,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,31,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,30,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,30,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,32,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,25,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,41,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,33,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,34,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,38,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,34,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,37,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,28,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,31,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,36,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,28,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,33,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,30,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,28,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,25,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,31,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,33,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,27,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,31,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,28,5.2
2021,winter,harris,shallow,upcoast,0-10m,strdro,0.1923076923076923,1,2.6,invert,urchin,25,5.2
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,59,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,31,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,33,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,55,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,57,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,61,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,33,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,89,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,0,10,invert,urchin,NA,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,47,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,39,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,56,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,70,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,71,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,83,20
2021,winter,harris,shallow,upcoast,0-10m,strfraad,0.05,1,10,invert,urchin,66,20
2021,winter,harris,shallow,upcoast,0-10m,cragig,0.9,18,10,invert,mollusc,NA,20
2021,winter,harris,shallow,upcoast,0-10m,halkam,0.05,1,10,invert,mollusc,48,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,73,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,87,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,85,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,78,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,116,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,79,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,78,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,53,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,76,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,111,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,55,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,59,20
2021,winter,harris,shallow,upcoast,10-20m,derimb,0.05,1,10,invert,star,88,20
2021,winter,harris,shallow,upcoast,10-20m,ortkoe,0.05,1,10,invert,star,87,20
2021,winter,harris,shallow,upcoast,10-20m,pisoch,0.05,1,10,invert,star,78,20
2021,winter,harris,shallow,upcoast,10-20m,evatros,0.05,1,10,invert,star,77,20
2021,winter,harris,shallow,upcoast,10-20m,evatros,0.05,1,10,invert,star,42,20
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,25,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,25,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,30,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,26,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,28,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,39,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,29,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,28,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,25,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,0,2.7,invert,urchin,NA,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,28,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,32,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,30,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,28,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,29,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,27,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,26,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,29,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,30,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,31,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,29,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,35,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,29,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,40,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,36,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,38,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,37,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,40,5.4
2021,winter,harris,shallow,upcoast,10-20m,strdro,0.18518518518518517,1,2.7,invert,urchin,38,5.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,50,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,55,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,27,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,60,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,74,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,37,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,67,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,79,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,56,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,58,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,42,9.4
2021,winter,harris,shallow,upcoast,10-20m,strfraad,0.10638297872340426,1,4.7,invert,urchin,58,9.4
