year,season,site,zone,transect,segment,classcode,size_or_stipe_count,class,subclass,meters_sampled,area_samp
2021,summer,samsing,deep,upcoast,0-10m,halkam,50,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,38,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,52,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,40,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,35,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,70,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,33,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,40,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,50,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,47,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,41,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,51,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,34,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,46,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,60,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,0-10m,halkam,32,invert,mollusc,10,20
2021,summer,samsing,deep,upcoast,20-30m,medaeq,25,other,other,10,20
2021,summer,samsing,deep,upcoast,10-20m,medaeq,33,other,other,10,20
2021,summer,samsing,deep,upcoast,10-20m,crysit,39,other,other,10,20
2021,summer,samsing,deep,upcoast,0-10m,crysit,64,other,other,10,20
2021,summer,samsing,deep,upcoast,0-10m,crysit,40,other,other,10,20
2021,summer,samsing,deep,upcoast,0-10m,phypap,29,other,other,10,20
2021,summer,samsing,deep,downcoast,0-10m,macpyrad,14,algae,brown_algae,10,20
2021,summer,samsing,deep,downcoast,0-10m,macpyrad,7,algae,brown_algae,10,20
2021,summer,samsing,deep,downcoast,0-10m,macpyrad,39,algae,brown_algae,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strdro,31,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strdro,30,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strdro,35,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strdro,39,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,34,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,27,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,67,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,26,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,29,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,0-10m,strfraad,33,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,27,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,42,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,32,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,32,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,25,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,47,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,40,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,52,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,48,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,60,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,57,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,69,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,36,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,25,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,41,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,58,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,38,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,39,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,60,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,33,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,33,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,36,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strdro,42,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,31,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,36,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,40,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,43,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,40,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,45,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,44,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,36,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,40,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,38,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,37,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,42,invert,urchin,10,20
2021,summer,samsing,shallow,upcoast,10-20m,strfraad,25,invert,urchin,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,15,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,14,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,21,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,13,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,4,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,31,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,18,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,10,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,9,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,23,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,18,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,19,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,31,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,7,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,13,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,29,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,15,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,9,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,5,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,3,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,10-20m,macpyrad,19,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,14,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,5,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,24,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,10,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,5,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,14,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,15,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,20-30m,macpyrad,5,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,24,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,3,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,18,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,30,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,16,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,10,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,0-10m,macpyrad,12,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,7,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,30,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,11,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,4,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,20,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,27,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,19,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,10-20m,macpyrad,16,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,12,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,22,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,32,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,21,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,15,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,24,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,22,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,12,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,26,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,22,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,27,algae,brown_algae,10,20
2021,summer,middle,shallow,downcoast,20-30m,macpyrad,18,algae,brown_algae,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,50,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,66,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,42,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,34,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,61,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,66,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,46,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,86,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,derimb,55,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,henric,31,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,pychel,72,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,pychel,57,invert,star,10,20
2021,summer,middle,shallow,upcoast,0-10m,strdro,32,invert,urchin,10,20
2021,summer,middle,shallow,upcoast,0-10m,strfraad,72,invert,urchin,10,20
2021,summer,middle,shallow,upcoast,0-10m,strfraad,28,invert,urchin,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,66,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,46,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,51,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,45,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,34,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,51,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,32,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,35,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,35,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,52,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,28,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,45,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,32,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,36,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,45,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,38,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,44,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,34,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,71,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,49,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,52,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,56,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,48,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,51,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,0-10m,lepspp,55,other,other,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,81,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,38,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,54,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,95,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,71,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,derimb,89,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,evatros,119,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,pychel,61,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,pychel,62,invert,star,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,46,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,45,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,38,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,65,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,33,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,62,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,31,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,48,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,10-20m,halkam,61,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,20-30m,derimb,99,invert,star,10,20
2021,summer,middle,shallow,upcoast,20-30m,derimb,108,invert,star,10,20
2021,summer,middle,shallow,upcoast,20-30m,pychel,64,invert,star,10,20
2021,summer,middle,shallow,upcoast,20-30m,pychel,71,invert,star,10,20
2021,summer,middle,shallow,upcoast,20-30m,halkam,50,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,20-30m,halkam,53,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,20-30m,halkam,48,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,20-30m,halkam,31,invert,mollusc,10,20
2021,summer,middle,shallow,upcoast,20-30m,halkam,56,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,53,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,87,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,79,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,75,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,54,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,87,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,108,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,42,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,46,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,96,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,41,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,66,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,derimb,77,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,pychel,153,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,pychel,55,invert,star,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,55,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,50,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,29,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,38,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,41,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,28,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,36,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,67,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,64,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,53,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,57,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,48,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,44,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,0-10m,halkam,37,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,37,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,90,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,41,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,64,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,27,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,91,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,derimb,62,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,henric,33,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,henric,25,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,pychel,68,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,pychel,96,invert,star,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,37,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,45,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,52,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,62,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,57,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,50,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,53,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,10-20m,halkam,62,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,75,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,71,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,33,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,96,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,45,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,56,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,67,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,derimb,30,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,ortkoe,149,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,pychel,72,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,pychel,80,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,pychel,47,invert,star,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,55,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,59,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,44,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,62,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,58,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,34,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,64,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,32,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,61,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,26,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,68,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,44,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,37,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,39,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,56,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,43,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,58,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,42,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,41,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,50,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,31,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,28,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,38,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,57,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,48,invert,mollusc,10,20
2021,summer,middle,shallow,downcoast,20-30m,halkam,26,invert,mollusc,10,20
2021,summer,middle,deep,upcoast,0-10m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,0-10m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,0-10m,macpyrad,3,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,10-20m,macpyrad,4,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,10-20m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,10-20m,macpyrad,2,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,10-20m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,3,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,8,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,4,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,1,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,10,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,9,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,20-30m,macpyrad,3,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,0-10m,macpyrad,25,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,0-10m,macpyrad,31,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,10-20m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,10-20m,macpyrad,13,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,7,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,23,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,6,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,12,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,19,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,7,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,5,algae,brown_algae,10,20
2021,summer,middle,deep,downcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2021,summer,middle,deep,upcoast,0-10m,derimb,63,invert,star,10,20
